sentiment,tokens
4,"['minneapolis', 'incredible', 'laughter', 'tear', 'pour', 'eye', 'entire', 'time']"
4,"['listen', 'good', 'music', 'laying', 'pool', 'great', 'jeeeeezy']"
4,"['yes!it', 'can´t', 'wait', 'quot;city&quot', 'come', 'month', 'like']"
4,"['suppppp', 'hear', 'someee', 'rank', 'disease', 'ewwwwww', 'donot', 'touch', 'food', 'breathe', 'near']"
4,"['good', 'morning']"
4,"['yay', 'shot']"
4,"['anybody', 'care', 'know', 'fbook', 'sure', 'fbook']"
4,"['like', 'page']"
4,['morning']
4,"['totally', 'worth', 'ridiculous', 'movie', 'price']"
4,"['aww', 'thank', 'pretty', 'random', 'tweet', 'instant', 'message', 'sure']"
4,"['nearly', 'morning', 'leaving', 'epoch']"
4,"['half', 'stick', 'cigarette', 'lang', 'pala', 'ako', 'today', 'hmm', 'minute', 'applicable']"
4,"['download', 'music', 'video', 'ipod']"
4,"['dude', 'pay', 'like', 'night', 'like', 'taco', 'horchata', 'laughing', 'loud', 'bomb', 'diggity', 'try', 'red', 'salsa']"
4,"['petition', 'amp', 'day26', 'bet', 'award', 'donot', 'know', 'sign']"
4,"['nice', 'spinning', 'workout', 'today']"
4,[]
4,"['update', 'picture', 'trailer', 'twitter', 'folk', 'advance', 'notice']"
4,"['yes', 'staines', 'today', 'reason', 'glasgow', 'mon', 'tue', 'figure', 'work', 'home']"
4,"['buy', 'itunes', 'voucher', 'come']"
4,['awake']
4,"['happy', 'got', 'announce', 'miss', 'road', 'trip', 'perform', 'real']"
4,"['need', 'bathroom', 'mean', 'drink', 'lot', 'trust', 'stay', 'night']"
4,"['haha', 'cool', 'eminem', 'karaoke', 'japan']"
4,"['love', 'postal', 'service']"
4,"['notice', 'server', 'unnaturally', 'gorgeous', 'table', 'oggle', 'everybody']"
4,"['think', 'want', 'book', 'join', 'book', 'club']"
4,"['wonder', 'time', 'write', 'new', 'dell', 'latitude', 'look', 'awesome', 'free', 'dell']"
4,"['life', 'road', 'begin', 'week', 'chattanooga', 'recruiting', 'camp', 'consume', 'month', 'june', 'chatt', 'vegas', 'denver', 'come']"
4,"['f**king', 'good', 'mood', 'listen', 'swedish', 'stuff', 'definitely', 'music', 'answer']"
4,"['pkr.com', 'like', 'sims', 'meet', 'texas', ""hold'em"", 'poker', 'look', 'cool']"
4,"['too-', 'stubborn', 'people']"
4,"['yes', 'danny', 'haha']"
4,"['sit', 'wait', 'day', 'ultimate', 'marketing', 'seminar', 'great', 'day', 'far']"
4,['rape']
4,"['ahhh', 'price', 'fame']"
4,"['need', 'tan', 'sooooo', 'taking', 'vaca']"
4,"['way', 'texas', 'woo', '.....', 'gonna', 'fun']"
4,"['problem', 'kayles', 'figure', 'easy', 'stalk', 'instead', 'btv']"
4,"['good', 'fun', 'bloody', 'drunk']"
4,"['laugh', 'loud', 'playing', 'life', 'having', 'lot', 'laugh', 'yeah', 'drink', 'tonight']"
4,"['let', 'jemilla', 'come']"
4,"['tri', 'tip', 'grill', 'smell', 'good', 'serve', 'red', 'roast', 'potato', 'bottle', 'cabernet', 'nom', 'nom']"
4,"['thank', 'followfriday', 'love']"
4,"['okay', 'homework', 'isnot', 'bad', 'find']"
4,['laugh']
4,"['derby', 'fabulous', 'rain', 'hold', 'day', 'picture', 'come']"
4,"['twitterw***e', 'annie', 'tweet', 'hahahaha', 'twitter', 'text', 'crazayy']"
4,"['pack', 'loading', 'bro', 'morning', 'san', 'antonio', 'afternoon', 'tonight', 'alamo']"
4,"['grandma', 'live', 'credit', 'real', 'food', 'grow', 'fabulous', 'attitude']"
4,"['god', 'early', 'watch', 'spongebob', 'squarepants', 'laugh', 'loud']"
4,"['mind', 'day']"
4,"['follow', 'lead', 'lovely']"
4,"['love', 'low', 'level', 'peer', 'peer', 'bounty', 'hunter', 'runescape', 'real', 'life', 'threat', 'drop']"
4,"['nanana', 'bored', 'cherry', 'coke']"
4,"['okay', 'user', 'try', 'am.snaptu.com', 'new', 'browser', 'far', 'good', 'love']"
4,"['good', 'workout', 'trip', 'party', 'supply', 'store', 'win']"
4,"['home', 'quick', 'fredrik', 'whisky', 'port', 'sun', 'rise', 'feeding', 'sour', 'dough', 'heading', 'bed']"
4,"['good', 'updating', 'twitter']"
4,['national']
4,"['god', 'memory', 'grade', 'awesome']"
4,"['dinner', 'time']"
4,"['old', 'people', 'cute', 'dress', 'walk', 'neighborhood']"
4,"['hahah', 'yeahh', 'dude', 'play', 'cardboard', 'dinosaur', 'lookin', 'cloverfield', 'know', 'right', 'laughing', 'f**king']"
4,"['day', 'let', 'know', 'tell', 'lately']"
4,"['h.e', 'exam', 'today', ':-/', '.....', 'watching', 'jls', 'holiday', 'takeover']"
4,"['emt', 'bootcamp', 'come', 'soon', 'sooo', 'excited']"
4,"['sell', 'actually', 'love', 'month', 'ago', 'market', 'cheap']"
4,"['watch', 'pacquiao', 'versus', 'hatton', 'match']"
4,"[""quot;nappy's&quot"", 'new', 'quot;n&quot', 'word', '....', 'way', 'ilove', 'quot;nappy&quot', 'braids', 'igot', 'quot;hang', 'time&quot', 'good', 'friend', 'laugh', 'loud']"
4,"['sure', 'lose', 'track', 'time', 'resudent', 'evil', 'wife', 'favorite', 'movie']"
4,"['oooh', 'awesome', 'need', 'catch', 'want', 'beta', 'happy']"
4,"['happy', 'mother', 'day', 'beautiful', 'mother']"
4,"['moody', 'feedback', 'wouldnot', 'objective', 'love', 'site', 'deathmatch', 'link', 'send', 'feedback']"
4,"['love', 'alan', 'carr', 'advert']"
4,"['sure', 'kan', 'gosh', 'bradiie', 'hot', 'ohoooh']"
4,['agree']
4,['yahh']
4,"['cheer', 'twitter', 'support']"
4,"['good', 'night']"
4,"['twitter', 'suck']"
4,"['quit', 'smoking', 'september', 'lose', 'pound']"
4,"['lt;-', 'elixir', 'life', 'mmmmm']"
4,"['cool', 'want', 'babiiess', 'o_o', 'hahahaha']"
4,"['quot;i', 'want', 'back&quot', 'favorite', 'quot;take', 'home', 'tonight&quot', 'good', 'luck', 'today']"
4,"['offline', 'watch', 'grey', 'anatomy', 'mention', 'love', 'twitter', 'thank', 'susiii']"
4,"['careful', 'use', 'quot', 'force&quot', 'enjoy', 'sketch', 'fun', 'film']"
4,"['wayyyy', 'early', 'morning', 'sure', 'errad', 'packing', 'complete', 'leave', 'crnc']"
4,['watch']
4,"['join', 'twitter']"
4,"['lady', 'caus', 'date', 'man', 'doesnot', 'mean', 'donot', 'dress', 'anymore', 'try', 'new', 'hair', 'style', 'outfit']"
4,"['need', 'uncomment', 'alias', '.bashrc', 'file']"
4,"['job', 'interview']"
4,"['love', 'quot;blawg&quot']"
4,"['wait', 'till', 'july', 'roll', 'finally', 'derby', 'car', 'good', ""ol'"", 'edwards', 'county', 'fair']"
4,"['yay', 'traffic']"
4,['love']
4,"['hide', 'tweetie', 'icon', 'change']"
4,"['hour', 'nap', 'today', 'good', 'time']"
4,['hot']
4,"['outside', 'deep', 'breath', 'exhale', 'wonderfully', 'enchanting', 'day', 'namast']"
4,"['believe', 'havenot', 'year', 'old', 'stick', 'head']"
4,"['finally', 'getting', 'sit', 'worried', 'dead', 'work', 'actually', 'walk', 'highlight']"
4,"['let', 'selena', 'struggle', 'air', 'miley', 'enjoying', 'sun', 'demi', 'trying', 'ride', 'taylor', 'write', 'song']"
4,"['twitterl', 'work', 'oauth', 'e_component', 'ready', 'release']"
4,"['online', 'twitter', 'haha']"
4,"['check', 'exciting']"
4,"['moment', 'work', 'fun']"
4,"['hit', 'page', 'good', 'maybe', 'day', 'come', 'work', 'brother', 'san', 'diego']"
4,"['incredibly', 'happy', 'making', 'cookie']"
4,"['new', 'lovely', 'sunny', 'yellow', 'sneaker', 'lark', 'thank', 'auntie', 'monica']"
4,"['reason', 'jersey', 'popular', 'life', 'day', 'arrive', 'ready', 'going', 'spoil', 'awwww']"
4,"['swimming', 'sunny', 'great', 'way', 'tweet', 'later']"
4,"['yeah', 'try']"
4,"['kind', 'know', 'going', 'come', 'custom', 'order']"
4,"['philippine', 'parade']"
4,[]
4,"['let', 'know']"
4,"['going', 'sound', 'super', 'weird', 'memorize', 'video', 'laugh', 'lolllz']"
4,"['alll', 'cannn', 'youu', 'kaitlyn', 'arizona', 'love', 'alll']"
4,"['aww', 'cute']"
4,"['thanks', 'sandi', 'new', 'follow', 'friendly', 'fire']"
4,"['rediscover', 'dead', 'kennedy', 'collection']"
4,"['maybe', 'golf', 'afternoon', 'fact']"
4,"['thank', 'retweete']"
4,['thank']
4,['c*cktail']
4,"['follower', 'day', 'use', 'add', 'train', 'pay', 'important', 'person']"
4,"['gayer', 'havenot', 'room', 'long', 'nuffink', 'haha', 'fank', 'update']"
4,"['kn0w', 'love', 'y0u', 'y0u', 'eye', 'real', 'slow']"
4,"['sure', 'apparently', 'good', 'job', 'opportunity']"
4,"['look', 'good', 'girl', 'awesome', 'committed', 'fitness', '....']"
4,"['cat', 'micas', 'dog', 'trap', 'inside', 'cat', 'body']"
4,"['love', 'world', 'quot;great', 'thing', 'you&quot', 'include', 'stuff', 'hand', 'butt']"
4,"['finish', 'workout', 'mile', 'walk', 'hoppin', 'shower', 'smile']"
4,"['case', 'wonder', 'instant', 'message', 'shiraz', 'guy']"
4,"['sun', 'rise', 'july', 'finally']"
4,"['laugh', 'loud', 'whyyyyy']"
4,"['que', 'thank', 'lot', 'ver', 'quot;the', 'good', 'bad', 'ugly&quot', 'isto', 'sim', 'bom', 'programa', 'para', 'domingo', 'tarde']"
4,"['tweet', 'tweet', 'goober', 'donot', 'know', 'phone', 'help', '.....', 'tweet', 'follow', '....', 'know', 'way']"
4,"['monday', 'night', 'know', 'mean', 'bachelorette', 'time']"
4,"['elevensestime', 'constantly', 'think', 'terrible', 'sit', 'pool', 'drink', 'cocltail', 'day']"
4,"['economic', 'term', 'project']"
4,"['mtv', 'movie', 'award', 'air', 'june', 'thiink']"
4,"['know', 'ben']"
4,"['watch', 'cheetah', 'girl', 'marathon', 't.v', 'think', 'good', 'friend', 'miss', 'aaron', 'love', 'heart']"
4,"['mani', 'pedi', 'prayer', 'beach', 'good', 'girl', 'time', 'day', 'sweeeeet', 'love', 'today']"
4,"['yay', 'today', 'great', 'day']"
4,"['like', 'day', 'till']"
4,"['news', 'like', 'band', 'quot;lydia&quot', 'easy', 'going', 'melancholy', 'cheery', 'song', 'good', 'listening']"
4,"['help', 'dead']"
4,"['yeah', 'definitely', 'person', 'day']"
4,"['thank', 'love']"
4,"['awesome', 'yoga', 'memorial', 'park', 'morning', 'amazing', 'way', 'start', 'day']"
4,"['finished', 'watch', 'quot;rain', 'man&quot', 'friday', 'quot;roman', 'holiday&quot', 'view', 'quot;el', 'crimen', 'del', 'padre', 'amaro&quot', 'gael', 'yummy']"
4,['happy']
4,"['china', 'copycar', 'familiar', 'look', 'vehicle', 'shanghai', 'auto', 'funny']"
4,"['drinking', 'fun', 'bad', 'sore', 'throat', 'cherry', 'lozenge', 'life', 'saver']"
4,"['new', 'quot;touchin', 'butt', 'frenchin', 'out&quot']"
4,[]
4,['thank']
4,"['good', 'morning', 'tweeple', 'hope', 'today', 'great', 'day']"
4,"['wow', 'yeah', 'think']"
4,"['time', 'tune', 'conan', 'tell', 'shut', 'time']"
4,"['station', 'link', 'tonight', 'loop', 'probably', 'running', 'station']"
4,"['feel', 'day', 'amp', 'feel', 'donot', 'let', 'bed', 'bug', 'bite']"
4,"['happy', 'hour', 'week', 'today', 'yes']"
4,"['grind', 'guy', 'woo', 'hoo', 'thank', 'comin', 'thou', 'quality', 'weekend']"
4,"['watch', 'baby', 'dance', 'cute']"
4,"['welcome', 'real', 'world']"
4,"['hey', 'follow', 'cool']"
4,['untouched']
4,"['robert', 'win', 'ahhhh']"
4,"['day', 'landing', 'spain', 'good', 'friend', 'forever', 'surprise', 'demi', 'answer', 'know', 'love']"
4,"['huuuuhh', '.....', 'tkin', 'long', 'ugh']"
4,"['carting', 'continue', 'like', 'fast', 'amp', 'furious', 'trick', 'car', 'nitrous', 'special', 'amp', 'cool', 'music']"
4,"['wham', 'chek', 'mandyy', 'laugh', 'f**king']"
4,"['boy', 'drive', 'hate', 'drive', 'laugh', 'loud']"
4,"['yeah', 'girl', 'great', 'day']"
4,"['anniversary', 'weekend', 'start', 'hour', 'kid', 'away', 'dinner', 'tonight', 'woodland', 'wear', 'jacket']"
4,"['tweet', 'hour', 'beginning', 'worry', 'okay', 'tweet', 'little', 'tiny', 'tiny']"
4,"['buy', 'bunch', 'stuff', 'h&amp;m', 'downtown']"
4,"['time', 'life', 'charlotte', 'darn', 'time']"
4,"['thanks', 'lot', 'leave', 'haha', 'kikitasunris(e']"
4,"['hello', 'supermodel', 'nice', 'meet']"
4,"['lovely', 'summer', 'day', 'bonn', 'rain', 'cat', 'dog', 'sun', 'fix', 'spain', 'doesnot']"
4,"['female', 'doge', 'sh*tttt']"
4,"['party', 'girl', 'laugh', 'loud', 'doll']"
4,"['hang', 'cami', 'hannah']"
4,"['view', 'work', 'kiosk', 'yay', 'excitement', 'look', 'tandy', 'day']"
4,"['water', 'lemon']"
4,"['male', 'female', 'situation', 'face', 'today']"
4,['thank']
4,"['amen', 'wow', 'hapi', 'god', 'great', 'aye', 'miss', 'spending', 'time', 'god', 'time', 'soon']"
4,"['yeah', 'definitely', 'thursday']"
4,"['eck', 'new', 'profile', 'picture']"
4,"['think', 'disneyland', 'clip', 'nurse', 'jackie', 'hilarious']"
4,"['yay', 'sun', 'boat']"
4,"['hieroglyph', 'sense']"
4,"['prepare', 'fabulous', 'trip']"
4,"['note', 'paper', 'doable']"
4,"['wait', 'honey']"
4,"['note', 'girl', 'chicken', 'kitchen', 'cook', 'chicken', 'tryin', 'pay', 'rent']"
4,"['fairybread', 'sh*ttt']"
4,"['god', 'web', 'log', 'fly', 'birthday']"
4,"['prepare', 'week', 'business']"
4,"['fun', 'adventurous', 'lunch', 'sister', 'crew', 'smile']"
4,"['huge', 'breakfast']"
4,"['rain', 'cool', 'walk', 'peaceful', 'hear', 'drizzle', 'calm', 'mind']"
4,"['blast', 'past', 'akesson', 'perfect', 'blue']"
4,"['car', 'shopping', 'parent', 'love', 'parent', 'new', 'car']"
4,"['awe', 'look', 'cute']"
4,"['photo', 'cool', 'bend', 'tree', 'nice', 'love', 'climb', 'bad', 'resort', 'management', 'prohibit']"
4,"['want', 'want']"
4,"['favorite', 'gossip', 'girl', 'star???jessica', 'szohr', 'blake', 'lively', 'bow', 'haha']"
4,"['wish', 'love', 'snuggle', 'day', 'good', 'snuggler']"
4,"['supasweet', 'brotha']"
4,"['like', 'controller', 'thank']"
4,"['welcome', 'life', 'college', 'freshman', 'high', 'expectation', 'low', 'result']"
4,"['jin', 'interview']"
4,"['lovin', 'husband', 'night', 'baby', 'text']"
4,"['want', 'walk', 'town', 'bit', 'donot', 'feel', 'like', 'going', ""i've"", 'saturday', 'best', 'brother', '/point']"
4,"['look', 'forward', 'dinner', 'durian']"
4,"['quot;shush', 'helen', 'keller', 'talk', 'hips!&quot', 'radio', 'right', 'think', 'share']"
4,"['bed', 'soon', 'amp;&amp', 'textie']"
4,"['welcome', 'writechat']"
4,"['minute', 'roxanne', 'official', 'birthday', 'happy', 'sweet', 'pinkpotato']"
4,"['beverly', 'center', 'time', 'equal', 'happy', 'time']"
4,"['wow', 'thet', 'great', 'seat', 'enjoy']"
4,"['gee', 'thanks', 'donot', 'spam', 'twitter']"
4,['thank']
4,"['nice', 'tan']"
4,"['hello', 'instant', 'message', 'eating', 'right', 'eat', 'soon', 'brother', 'friend', 'birthday', 'party', 'miss', 'losa', 'lt;3']"
4,"['god', 'work', 'hello', 'hello']"
4,"['bee', 'shop', 'old', 'navy', 'warm', 'sunny', 'day', '....', 'pocketliz', 'happy']"
4,['sending']
4,"['woooo', 'creepy', 'cute', 'crochet', 'win']"
4,"['hey', 'mitch', 'tweet', 'long', 'cry', 'destroying', 'feel', 'free', 'bring']"
4,"['following', 'people', 'tumblelog', 'follow', 'jthehedgehog']"
4,"['hole', 'slow', 'uptake', 'laugh', 'loud', 'honey', 'good']"
4,"['blast', 'hope']"
4,"['ooh', 'dougie', 'come', 'world', 'love', 'donot', 'worry', 'fan', 'leave', 'love', 'know']"
4,"['suppose', 'profit', 'month', 'output', 'new', 'revenue', 'record']"
4,"['thank', 'huuuuun']"
4,"['holy', 'smokes', 'hugeee', 'thank', 'share']"
4,"['hello', 'att', 'gal']"
4,"['new', 'guide', 'add', 'guide', 'prince', 'ali', 'rescure', 'create', 'vampire', 'thank', 'contribution']"
4,"['haha', 'know', 'thank', 'james']"
4,"['right', 'queue', 'thequizshow']"
4,"['tuesday', 'good', 'rest', 'year', 'set']"
4,"['laugh', 'people', 'laugh', 'swineflu', 'zonbie', 'bwahaha']"
4,"['leg', 'hurt', 'unfortunately', 'weather', 'lovely', 'watch', 'football', 'hope', 'man', 'city', 'score', 'soon']"
4,"['good', 'morning', 'sweetie', 'groggy']"
4,"['hah', 'mom', 'wake', 'course', 'like', 'sleep', 'extreme', 'droll']"
4,"['michael', 'way', 'west', 'coast', 'gap', 'meetinga']"
4,"['thingsmummysaid', 'donot', 'sex', 'married']"
4,"['test', 'hope', 'like', 'quiz']"
4,"['tiiiiiired', 'fun', 'night', 'remember', 'mike', 'good', 'friend', 'college', 'plus', 'marine']"
4,"['true', 'quot;live', 'search&quot', 'bird', 'eye', 'view', 'good', 'hype', 'live.com', 'new']"
4,"['check', 'like', 'thanks']"
4,"['coffee', 'bed', 'hmm', 'coffee', 'bed', 'coffee', 'bed', 'coffee']"
4,"['hopefully', 'meeting']"
4,"['good', 'morning', 'twittermaniac', 'everybody', 'today', 'hit', 'tweet']"
4,"['packed', 'hell', 'sit', 'dinner', 'time', 'prime', 'time', 'hope', 'fun', 'tonight']"
4,"['maybe', 'kid', 'poem', 'winkin', 'blinkin', 'nod', 'cain', 'catalog', 'like']"
4,"['break', 'mee', 'dayy']"
4,"['young', 'dark', 'haired', 'talented', 'art', 'lover', 'care', 'people']"
4,"['congratulation', 'friday', 'play', 'mmo', 'wise', 'day']"
4,"['peter', 'pan', 'wend', 'turn', 'fine', 'fly']"
4,"['agree', 'chemical', 'romance']"
4,"['clue', 'speak', 'figure', 'poker', 'relate', 'world', 'serie', 'poker']"
4,"['quot;twitter', 'minute', 'maintenance', 'start', 'june15&quot', 'possible', 'twitter', 'like', 'real', 'life', 'maintenance']"
4,"['new', 'moooon', 'lt;---', 'instant', 'message', 'excited']"
4,"['favorite', 'song', 'ghost', 'you-', 'psych', 'furs--', 'love', 'lyric']"
4,"['thanks', 'guy', 'great', 'instant', 'message', 'catching', 'tweet']"
4,"['watch', 'lord', 'ring', 'little', 'dog']"
4,"['laugh', 'loud']"
4,"['eat', 'dani', 'sahne']"
4,"['laugh', 'loud', 'favorite', 'squid', 'twitter']"
4,"['sound', 'like', 'great', 'idea', 'sanity', 'day', 'school']"
4,"['quot;when', 'start', 'set', 'mind', 'goal', 'mind', 'it&quot', 'night', 'twitter']"
4,['absolutely']
4,"['yes', 'shoot']"
4,[]
4,"['yes', 'thursday', 'night']"
4,"['laugh', 'loud', 'instant', 'messaging', 'programme', 'awesome']"
4,['welcome']
4,['thank']
4,"['bed', 'sure']"
4,"['aww', 'sweet']"
4,"['boss', 'day', 'feel', 'yay', 'love', 'new', 'hair']"
4,"['monica', 'angel']"
4,[]
4,"['birthday', 'day']"
4,"['god', 'laugh', 'loud', 'm&amp;m', 'picture']"
4,['dance']
4,"['today', 'rexy', 'micky', 'cool']"
4,"['quot;i', 'turn', 'bluegra**', '&amp', 'couldnot', 'breathe&quot', 'work']"
4,"['hell', 'yeah']"
4,"['stay', 'positive', 'today', 'guy', 'peaceee', 'later']"
4,"['sadly', 'sleep', 'probably', 'havenot', 'turn', 'darn', 'computer']"
4,"['picture', 'bone', 'wonder', 'let', 'picture', 'later', 'cool']"
4,"['thanks', 'want', 'come', 'company', 'finish', 'torture', 'watch', 'movie']"
4,"['lunch', 'mom', 'dad']"
4,"['play', 'golf']"
4,"['marshall', 'high', 'school', 'graduation', 'way', 'joe']"
4,"['wow', 'update', 'reach', 'update', 'twitter']"
4,"['try', 'strangle', 'line', 'love', 'especially', 'cooking', 'fish']"
4,"['okay', 'tweep', 'wedding', 'amp', 'reception', 'online', 'today', 'hope', 'great', 'day']"
4,"['glad', 'find', 'twitter', 'write', 'couple', 'month', 'ago', 'myspace', 'remember', 'fan', 'art', 'hope', 'okay']"
4,['love']
4,"['watch', 'spongebooob', 'eat', 'chocolate', 'vanilla', 'ice', 'cream']"
4,"['listen', 'jesus', 'wheel', 'love', 'song']"
4,"['comework', 'zooloo', 'problem', 'solve', 'stay', 'till', 'late', 'mostnight', 'train']"
4,"['thanks', 'holmes']"
4,"['tengss', 'mom', 'knit', 'dress', 'love', 'mom']"
4,"['cuddle', 'puggie', 'goodnight']"
4,"['trying', 'udnerstand', 'twitter']"
4,"['body', 'shoot', 'new', 'skirt', 'win', 'ooh', 'purple', 'thank', 'god', 'swimming', 'hair', 'washing', 'week']"
4,"['finally', 'internet', 'commencement', 'work', 'laterr']"
4,"['suppose', 'reply', 'tell', 'haha', 'thank']"
4,"['god', 'play', 'station', 'good', 'console']"
4,"['green', 'infection', 'mom', 'place', 'come']"
4,"['moorning', 'tweet', 'late', 'tweet', 'miss', 'twitter', 'byeee']"
4,"['word', 'way', 'house', 'baby', 'love', 'bestie', 'sean', 'teeny', 'listening', 'music', 'frexxx']"
4,"['thank', 'believe', 'find', 'place', 'sell', 'body', 'glitter']"
4,['thank']
4,"['hello', 'miss', 'bit', 'sun', 'today', 'remember', 'big', 'bright', 'orb', 'thing', 'sky', 'tonight', 'roller', 'derby']"
4,"['love', 'act', 'rove', 'night', 'awesome', 'hope', 'sydney', 'melbourne', 'agian', 'soon']"
4,"['withh', 'mom', 'bye', 'picking', 'thing', 'senior', 'prank']"
4,"['hole', 'phew', 'goodnight']"
4,"['ready', 'work', '....', ""y'all"", 'good', 'day']"
4,"['right', 'laugh', 'loud', 'guy', 'giant', 'stuff', 'shreck', 'bike', 'laugh', 'loud', 'got', 'love', 'workin', 'auburn', 'laugh', 'loud']"
4,"['cla**ics', 'historicals', 'political', 'fan', 'like', 'vampire', 'book', 'depend']"
4,"['morning', 'tweet', 'sun']"
4,"['finish', 'watch', 'pirate', 'caribbean', 'watch', 'toy', 'story']"
4,"['มน.', 'นี่หมายถึงที่', 'พิษณุโล', 'หรือเปล่าครับ']"
4,"['dang', 'coooome', 'donot', 'know', 'chillin', 'think']"
4,"['design', 'walk', 'huge', 'success', 'free', 'drink', 'awesome', 'art', 'furniture', '....', 'dream', 'big']"
4,"['sign', 'pay', 'apt', 'shopping', 'work', 'for:30']"
4,"['ahhh', 'typo', 'forgive', 'sure', 'deal', 'lack', 'twitter', 'knowledge']"
4,"['use', 'love', 'quantum', 'leap']"
4,"['visit', 'justin', 'television', 'site', 'thanks', 'good', 'song', 'music', 'icarly', 'relate']"
4,"['decision', 'efcn']"
4,"['heart', 'quot;tweet', 'tweet!&quot', 'talk', 'girl', 'content', 'living', 'life', 'love', 'lt;3', 'lt;3', 'lt;3']"
4,"['hole', 'order', 'australia', 'england', 'wait', 'everybody', 'rave']"
4,"['sunny', 'friday', 'cheer', 'wake', 'kitty', 'cat', 'kiss']"
4,"['thanks', 'enjoy']"
4,"['work', 'laugh', 'loud']"
4,"['read', 'bed', 'think']"
4,"['morning', 'way', 'work', '....', 'feelin', 'pretty', 'darn', 'good']"
4,"['hehe', 'giggle', 'actually', 'meet', 'dog', 'cutes']"
4,"['got', 'boston', 'noonef**kswithjakks', 'oldportfest']"
4,"['god', 'justin', 'gay', 'love', 'hag', 'boy', 'form', 'love', 'favorite']"
4,"['like', 'haircut', 'mad', 'bob', 'cut']"
4,"['f**k', 'wrong', 'icon', 'work', 'countdown', 'kunta', 'come', 'town']"
4,"['leave', 'clue']"
4,"['college', 'week', 'merit', 'college', 'year=', 'having', 'poor', 'grow']"
4,"['fun', 'bff']"
4,['welcome']
4,"['mmmm', 'secret', 'vegan', 'supper', 'underground', 'club', 'awesome', 'food']"
4,"['bulldog', 'game', 'tonight', 'medieval', 'time', 'angel', 'game', 'fun', 'pack', 'cal', 'weekend', 'boy']"
4,"['donot', 'worry']"
4,"['love', 'share', ""u're"", 'far', 'indonesia', 'soon', 'way', 'stomachache']"
4,"['know', 'reason', 'speak', 'happen']"
4,"['install', 'wait', 'till', 'mint', 'come', 'ubuntu', 'release', 'basically', 'ubuntu', 'goody']"
4,"['love', 'music', 'cool', 'rider', 'haha']"
4,"['like', 'short', 'look', 'pretty', 'way']"
4,"['far', 'good', 'lot', 'hate', 'socal', 'stay', 'belong', 'happy']"
4,"['hey', 'hey', 'psa', 'eff', 'sir']"
4,"['gorgeous', 'day', 'bachelorette', 'wonder', 'hot', 'look', 'guy', 'line', 'fun', 'fantasy']"
4,"['day', 'realizing', 'strange', 'amp;why', 'people', 'look', 'crazy', 'thank', 'mom', 'amp', 'dad', 'pa**e', 'weirdness']"
4,"['like', 'sunny', 'decide', 'jeep', 'ride', 'country', 'cold', 'stone', 'ice', 'cream', 'perfect']"
4,"['follower', 'day', 'use', 'add', 'train', 'pay', 'important', 'person']"
4,"['hhehehe', 'thank']"
4,"['patrick', 'amp', 'anna', 'staple', 'center', 'los', 'angeles', 'spending', 'blessed', 'evening', 'joel', 'osteen']"
4,"['yeah', 'tuesday', 'coming', 'end', 'coming', 'beginning', 'sleep', 'good', 'friend', 'sweetdreams']"
4,"['plan', 'phone', 'free']"
4,"['ajjmmm', 'luuuuv', 'fairyytaaaale', 'norway']"
4,"['believe', 'email', 'send']"
4,"['hangover', 'drunk', 'people', 'movie', 'pretty', 'funny', 'love', 'vegas']"
4,"['laugh', 'loud', 'boring']"
4,"['tweet', 'thank', 'eating', 'jilbertos']"
4,"['happy', 'belated', 'post', 'yey']"
4,"['cloud', 'growl', 'hear', 'ice', 'cream', 'van', 'playing', 'tune']"
4,"['quot;it', 'easy', 'deliver', 'small', 'lie', 'painful', 'truth.&quot', 'robin', 'williams', 'teddy', 'roosevelt']"
4,['thank']
4,"['wow', 'parent', 'shoulder', 'look', 'great', 'want', 'join', 'dance', 'team']"
4,"['oops', 'moose', 'meet', 'mosse', '....', 'got', 'link']"
4,"['super', 'good', 'evening', 'hahaha', 'twittermatesz']"
4,"['today', 'usually', 'month']"
4,"['swap', 'till', 'come', 'win7']"
4,"['haha', 'sorry', 'couldnot', 'help', 'modern', 'history', 'bore', 'entertain']"
4,"['close', 'minded', 'people', 'awesome']"
4,"['know', 'money', 'tough', 'right', ""i'm"", 'going', 'super', 'spend', 'lot', 'basco']"
4,"['hahaha', 'lovelovelove', 'amp', 'yes', 'tell', 'reply']"
4,"['lawyer', 'trueblood', 'mr.lancaster']"
4,"['caitlinxoxoxo1', 'hey', 'new', 'find', 'love']"
4,"['yes', 'got', 'buy', 'day', 'come']"
4,"['darn', 'f**k', 'real', 'bet', 'heat', 'bad', 'close', 'equator', 'laughing', 'loud', 'remember', 'wear', 'sunscreen']"
4,"['write', 'post']"
4,"['little', 'bit', 'buy', 'book']"
4,"['temple', 'celebration', 'pretty', 'swell', 'dance', 'bomb']"
4,"['grateful', 'quot;greatful&quot', 'laugh', 'loud', 'great', 'anymore', 'glad']"
4,"['watch', 'spongebob', 'extreme', 'droll', 'muhahaha', 'love', 'evil', 'laugh']"
4,"['chance', 'dlp', 'vendor']"
4,"['listen', 'taylor', 'swift', 'admire', 'girl']"
4,"['today', 'bring', 'tan']"
4,"['place', 'like']"
4,"['good', 'making', 'tortilla', 'wrap', 'big', 'tortilla', 'laugh', 'loud']"
4,"['thank', 'link', 'let', 'know', 'like']"
